#{"t_start": 1686321034.663134, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
635.0,3104,52797.457776
275.0,2884,52800.461359
135.0,1850,52802.14133
265.0,3114,52836.297272
290.0,3118,52839.315004
420.0,3424,52873.726327
135.0,1792,52875.534111
470.0,2882,52878.331894
310.0,3252,52881.507285
130.0,1738,52883.16744
260.0,2882,52885.88362
130.0,1738,52887.647725
260.0,2882,52890.393697
315.0,3160,52925.272886
270.0,2996,52928.26515
420.0,4374,52964.295219
250.0,2800,52967.033566
335.0,3254,52970.159823
105.0,1482,52971.679096
420.0,4430,53007.367104
80.0,1240,53008.574706
425.0,4641,53012.998544
80.0,1240,53014.100542
80.0,1240,53015.274588
285.0,2836,53018.074133
330.0,3344,53021.524796
105.0,1256,53053.967903
260.0,2908,53056.964723
280.0,2974,53059.895499
465.0,4742,53095.72633
345.0,3210,53098.914219
485.0,2830,53101.630975
335.0,4016,53105.429027
335.0,4016,53109.754776
105.0,1466,53111.425261
225.0,2766,53147.416226
210.0,2408,53149.93733
265.0,2832,53153.174453
420.0,4320,53189.361217
275.0,3012,53192.334093
270.0,3004,53195.263094
320.0,3046,53229.344653
565.0,4206,53233.351661
235.0,2798,53236.083678
385.0,4300,53240.08401
565.0,4206,53244.141908
420.0,4738,53248.729357
270.0,2914,53282.982226
260.0,2834,53285.726556
320.0,2914,53288.612251
670.0,4596,53324.159451
570.0,4318,53328.246622
270.0,3120,53331.229341
300.0,4206,53335.297482
270.0,3120,53338.174921
300.0,4206,53342.077889
260.0,2882,53345.06159
295.0,2918,53381.648338
240.0,2888,53384.50642
535.0,4048,53419.780483
240.0,2966,53422.594151
330.0,3140,53425.867442
375.0,4176,53461.012363
90.0,1374,53462.197461
310.0,3072,53465.239921
40.0,1350,53466.599922
310.0,3072,53469.564475
240.0,2928,53472.695918
180.0,1704,53474.296924
530.0,4164,53509.675021
130.0,1986,53511.700689
450.0,4801,53516.894522
345.0,3192,53551.364627
550.0,5392,53556.566432
340.0,3322,53559.68279
340.0,3322,53562.899336
260.0,2870,53565.735627
490.0,3214,53568.809975
475.0,2990,53571.896832
330.0,3210,53607.928863
315.0,3222,53611.456032
490.0,3044,53614.907713
470.0,4536,53653.976215
145.0,1908,53656.149073
155.0,1782,53658.050196
315.0,3176,53661.580952
315.0,3176,53664.916085
265.0,3140,53667.998265
290.0,3018,53670.759596
475.0,3054,53705.113862
590.0,4422,53709.433785
240.0,2938,53743.283367
300.0,3054,53746.197985
100.0,1682,53747.996886
425.0,4390,53783.545022
375.0,3216,53786.579954
590.0,4228,53790.630058
590.0,4228,53794.559063
315.0,2864,53797.207332
210.0,2472,53799.709844
740.0,4370,53803.997874
485.0,3018,53838.068221
390.0,3124,53841.381105
125.0,2136,53843.492913
420.0,4378,53878.868145
395.0,4316,53883.013448
280.0,2986,53885.754345
265.0,2994,53888.716267
280.0,2986,53891.460364
300.0,2832,53894.155073
260.0,2912,53928.224616
315.0,2834,53931.099638
480.0,3038,53934.014361
460.0,2902,53968.111837
315.0,2810,53970.870136
240.0,2770,53973.482191
265.0,2936,54007.746455
490.0,2920,54010.514923
215.0,2772,54013.228845
215.0,2772,54015.898835
215.0,2772,54018.450036
215.0,2772,54021.202717
310.0,3366,54024.493364
125.0,1302,54025.793799
435.0,4510,54061.525299
270.0,2880,54064.361753
390.0,4246,54099.941703
410.0,2778,54102.604782
360.0,4296,54106.760198
470.0,4510,54110.998215
470.0,4510,54115.896667
230.0,2776,54118.64802
470.0,4510,54122.907837
215.0,2788,54125.750866
390.0,4352,54161.339126
210.0,2408,54163.803656
375.0,4112,54198.765191
180.0,2404,54201.111446
255.0,2762,54203.961386
345.0,3296,54238.217451
345.0,2986,54241.100098
240.0,2866,54243.847461
240.0,2866,54246.54478
345.0,2986,54249.343795
335.0,3294,54252.712821
390.0,3220,54255.830027
210.0,2428,54289.444765
610.0,4400,54293.758699
210.0,2360,54296.106398
210.0,2368,54329.231169
290.0,3086,54332.345369
515.0,3676,54335.912059
210.0,2420,54338.117088
210.0,2420,54340.459089
515.0,3676,54344.016562
390.0,4352,54379.664849
30.0,1288,54380.849344
515.0,2844,54383.745104
485.0,3104,54386.864397
270.0,2902,54420.441422
275.0,2938,54423.434194
260.0,2890,54426.231194
445.0,5006,54430.944861
465.0,2880,54433.734364
285.0,2872,54436.575318
465.0,2880,54439.310064
265.0,2742,54473.174836
285.0,2808,54475.944618
280.0,2862,54478.616464
310.0,2990,54512.913465
300.0,3038,54516.014796
345.0,3140,54550.269264
345.0,3124,54553.29671
535.0,3078,54556.148684
545.0,3236,54559.249172
545.0,3236,54562.300938
535.0,3078,54565.208876
420.0,4404,54569.580422
290.0,2982,54603.396708
365.0,4322,54607.579241
275.0,3026,54641.647664
260.0,2766,54644.50067
370.0,3158,54647.460666
620.0,4404,54651.651156
695.0,5288,54656.630325
255.0,2810,54659.282838
255.0,2810,54662.063971
525.0,4794,54698.124176
390.0,4358,54702.378441
270.0,2878,54736.527913
530.0,3194,54739.779331
530.0,3290,54774.409006
260.0,2790,54777.188627
450.0,5042,54781.910052
370.0,4434,54786.06757
300.0,2910,54788.965561
300.0,2910,54791.814654
620.0,4366,54796.257738
545.0,4246,54832.115044
450.0,4388,54836.430547
155.0,1866,54869.24018
425.0,4450,54873.647123
255.0,2854,54876.424744
300.0,3102,54879.352285
260.0,2876,54882.109143
260.0,2876,54884.85784
375.0,4360,54889.03012
310.0,3116,54923.822792
620.0,4326,54928.149151
545.0,3206,54962.352286
390.0,4206,54966.449852
285.0,2798,54969.179883
110.0,1848,55002.443904
275.0,3024,55005.457388
210.0,2384,55008.35838
210.0,2384,55010.691626
210.0,2384,55012.994411
635.0,4410,55017.134854
135.0,2270,55019.437947
365.0,4246,55023.666988
125.0,2098,55056.625091
590.0,4316,55060.859247
190.0,2348,55094.348658
260.0,2770,55097.277902
840.0,5196,55102.184102
545.0,3078,55105.232719
545.0,3078,55108.183111
420.0,4374,55112.260418
545.0,3078,55115.167665
210.0,2594,55117.862018
395.0,4310,55153.457094
640.0,4897,55190.097732
285.0,2880,55192.951259
260.0,2850,55195.8678
245.0,4480,55231.46238
775.0,4290,55235.60515
390.0,4358,55239.711625
390.0,4358,55243.81239
390.0,4358,55247.92711
290.0,3074,55250.992777
440.0,5025,55287.184745
410.0,2448,55289.583719
635.0,5097,55294.61768
655.0,4614,55330.493228
590.0,4318,55334.633825
590.0,4318,55338.859709
335.0,3160,55342.024853
650.0,4478,55346.278114
300.0,2822,55349.185837
275.0,2880,55382.974184
390.0,4260,55387.391002
210.0,2662,55421.2829
285.0,2764,55424.098752
560.0,3180,55427.318268
110.0,1848,55429.192508
490.0,2952,55432.104222
260.0,2822,55434.81102
300.0,2862,55437.580012
260.0,2822,55440.300326
260.0,3128,55474.678914
360.0,4302,55478.963668
460.0,2864,55513.12302
390.0,4238,55517.332974
490.0,2838,55551.146563
865.0,4392,55555.451911
570.0,4428,55559.760564
470.0,3886,55563.428597
485.0,4999,55568.332605
470.0,3886,55572.341952
210.0,2380,55574.826359
565.0,4290,55612.168547
500.0,2838,55615.428507
535.0,3044,55619.063906
345.0,4258,55658.417879
345.0,3062,55661.442119
210.0,2612,55663.983365
375.0,4208,55668.109709
200.0,2074,55670.030025
200.0,2074,55672.040771
375.0,4208,55676.282707
330.0,3212,67539.577761
620.0,4152,67543.827254
620.0,4152,67547.863208
265.0,2922,67550.476742
620.0,4152,67553.877124
285.0,3822,67556.952875
265.0,2922,67559.951838
110.0,1878,67561.878877
285.0,3822,67564.964379
620.0,4152,67568.227714
